product_id,bm_number,product_name,product_dsc,category_name,brand_name
3512,BM1A6N0,Parat Training Hood With Soft Pack R59420,,Accessories,Legacy Brand
3516,BM1A7T8,Tapered Bristle Disc 3 In Dia 50G,,Masking Tapes,Legacy Brand
3528,BM1A4P8,Screwdriver Bolster 1/4 X 4 In Chrome,,Screwdrivers,Legacy Brand
3530,BM1A4P7,Screwdriver Keystone 1/4X1-1/2 In Chrome,,Screwdrivers,Legacy Brand
3537,BM1A6K6,Primary Fuel Filter -Powerguard T-915,,Filter Accessories,Legacy Brand
3538,BM1A6K5,Lube Oil Filter - Part No - L 135,,Filter Accessories,Legacy Brand
3540,BM1A6L7,10 Men Avaition Heli- Raft And Ancillary Equipment,,Accessories,Legacy Brand
3555,BM1A9B5,"Low Ankles Shoes Size, 08",,Plain Toe Boots and Shoes,Legacy Brand
3542,BM1A6Y9,D0545 Chemical Resistant Glove 14 L Sz 9 Pr,,Cryogenic Gloves,Legacy Brand
3543,BM1A8B9,Drum Wrench Non-Sparking 11 In.,,Adjustable Wrenches,Legacy Brand
3551,BM1A9B9,"Without Lays Shoes Size, 09",,Plain Toe Boots and Shoes,Legacy Brand
3556,BM1A9B4,High Ankles Shoes Free Size,,Plain Toe Boots and Shoes,Legacy Brand
3549,BM1A6K3,Engine Lube Oil Filter-Donaldson- P-551670,,Filter Accessories,Legacy Brand
3550,BM0O4C7,Cordless Screwdriver Kit 3.6V,,Electric Screwdrivers,Legacy Brand
3553,BM1A9B7,"Low Ankles Shoes Size, 09",,Plain Toe Boots and Shoes,Legacy Brand
3554,BM1A9B6,"Low Ankles Shoes Size, 10",,Plain Toe Boots and Shoes,Legacy Brand
3557,BM1A4R2,Socket Adapter 3/4 F X 1/2 In M,,Socket Adaptors,Legacy Brand
3558,BM1A4R4,Socket Adapter 1/2 F X 3/4 M,,Socket Adaptors,Legacy Brand
3561,BM1A7O0,Filter Media Roll 90 Ft.Lx48Wx1In. T,,Filter Accessories,Legacy Brand
3562,BM1A6I7,Air Filter Regulator,,Filter Accessories,Legacy Brand
3563,BM1A6T2,Floor Safety Sign Caution Wet Flr Eng Pp,,Accessories,Legacy Brand
3564,BM1A7G7,Cisco Glc-Sx-mmd Sfp Module,,Accessories,Legacy Brand
3565,BM1A6D2,Cisco Fiber Switch Model: Ws-C2960-24Tc-L.,,Specialty Switches,Legacy Brand
3567,BM1A6E9,Portable Blowers 220 V,,Accessories,Legacy Brand
3569,BM1A8N0,Chemgene (Hld4L) 7508,,Accessories,Legacy Brand
3570,BM1A8O1,Mouthpiece-Assembly,,Accessories,Legacy Brand
31930,BM9J4L4,Pipette Capacity: 10 ml,,Pipettes,Legacy Brand
3585,BM1A7K9,Straight Pipe Wrench Steel 6 In L,,Adjustable Wrenches,Legacy Brand
3587,BM1A6B5,Drive Pin Punch Set 7 Pieces Steel,,Accessories,Legacy Brand
3589,BM1A7K8,Adjustable Wrench Set Satin Steel 3 Pc,,Adjustable Wrenches,Legacy Brand
3590,BM1A4R0,Socket Bit Set 3/8 1/2 In Dr 10 Pc,,Socket Bits,Legacy Brand
3591,BM1A7P6,Socket Set 3/8 In Dr 22 Pc,,Socket Sets,Legacy Brand
3592,BM1A7Q1,Hex Head Plug Brass 1/4 In.,,Plug Adapters,Legacy Brand
3594,BM1A7M8,Flex Impact Socket 1/2In Dr 24mm 6Pts,,Impact Sockets,Legacy Brand
3595,BM1A6J6,Jacket Green Vizwear Make,,Welding Jackets,Legacy Brand
3596,BM1A6J8,Jacket Orange Vizwear Make,,Welding Jackets,Legacy Brand
3597,BM1A6J3,Euroclean Star 120 Volt,,Accessories,Legacy Brand
3598,BM1A6J2,"Fluorescent Lamp, Make: Philips/Equiv, Watts 36",,Other Lights,Legacy Brand
3601,BM1A6I8,"Welding Apron - Leather 24"" X 36""",,Welding Aprons,Legacy Brand
3607,BM1A6E2,Distilled Water-In Litres,,Water Samplers,Legacy Brand
3609,BM1A6D9,Terminal Strips-Impa: 79 46/40,,Accessories,Legacy Brand
3610,BM1A6D8,Terminal Strips-Impa: 79 46 /38,,Accessories,Legacy Brand
3612,BM1A6D5,Glass Type Fuses-Impa: 79 36 54,,Specialty Fuses,Legacy Brand
3617,BM1A6H2,Emperor Brand Safety Shoes Duke Module Size 9,,Plain Toe Boots and Shoes,Legacy Brand
3620,BM1A6G8,Emperor Brand Safety Shoes Duke Module Size 5,,Plain Toe Boots and Shoes,Legacy Brand
3621,BM1A6G7,Emperor Brand Safety Shoes Duke Module Size 4,,Plain Toe Boots and Shoes,Legacy Brand
3622,BM1A6E5,Bucket 100L,,Accessories,Legacy Brand
3623,BM1A6F1,Jerry Can,,Accessories,Legacy Brand
3624,BM1A4Q6,Music Wire Spring Steel .125 In Pk9,,Specialty Cables,Legacy Brand
3625,BM1A7I8,Crimped Wire Wheel Brush Stem 2 In,,Specialty Cables,Legacy Brand
3628,BM1A6P3,Felt Sheet F5 3/4 In Thick 12 X 12 In,,Accessories,Legacy Brand
3630,BM1A6D3,"Wire Brush, Ss, 3 Rows, 7-1/2 In. L, Plastic",,Scrub and Scratch Brushes,Legacy Brand
3636,BM1A3M6,"2321 Red Wing Women Slip-On Black"" Indian Standardsize-6",,Accessories,Legacy Brand
3639,BM1A7K2,Safety Clip Pk25,,Accessories,Legacy Brand
3643,BM1A7E4,Hirise For Imac-Adjustable Stand TS-12-1223,,Accessories,Legacy Brand
42293,BM9Z7Z6,weighing scale-SD4SB- Delmar make,,Office Supplies,Legacy Brand
39051,BM9N7P2,"BULK MRO APPROVED TAXT Plus Texture Analyser, Connecting Leads & Probe Adapter, Capacity Load Frame 50 Kg, Load Cell 50 Kg",,Hydraulic Hoses,Legacy Brand
3647,BM1A7E8,Compass 2 For Ipad Mini-Black TS-12-1314,,Accessories,Legacy Brand
39055,BM9N7Q7,"BULK MRO APPROVED Test Dust, ISO 12103-1 A4 Coarse, Net Weight 4.5 Kg",,Testing,Legacy Brand
39053,BM9N7Q9,BULK MRO APPROVED Miniature Tensile Grip,,Hydraulic Hoses,Legacy Brand
3654,BM1A7F5,Parcslope For Macbook TS-12-1423,,Accessories,Legacy Brand
45851,BM9V7T5,SMOKE DETECTOR-SMOKE DETCTRDIAMETER-250 DIAMETER UOM-MMPART NO -MODELNO-EL-S11,,Gas Detection,Legacy Brand
3661,BM1A7G2,Book For Iphone 6 Brown-All In One TS-12-1432,,Accessories,Legacy Brand
3665,BM1A7G6,Hirise Deluxe For Iphone- Gold TS-12-1436,,Accessories,Legacy Brand
3667,BM1A7K3,Ac Gearmotor 4.1 Rpm Tefc 115V,,Miscellaneous Motors,Legacy Brand
3669,BM1A6D0,Expndng Sealant Tape 1Inx12 Ft 50.8 Mil,,Gasket Sealants,Legacy Brand
3670,BM1A6E3,Plastic Basket,,Trash Cans,Legacy Brand
3671,BM1A6C7,10mm X 25 Mtrs Roll,,Accessories,Legacy Brand
3672,BM1A6C9,5mm X 25 Mtrs Roll,,Accessories,Legacy Brand
3673,BM0L8K1,Threaded Mandrel,,Accessories,Legacy Brand
3674,BM1A7O2,"Torque Compactor , 1/2 In Dr 175 Ft Lb.",,Accessories,Legacy Brand
42294,BM9P6A4,Lead wire 3mm,,Office Supplies,Legacy Brand
39056,BM9N6U7,"BULK MRO APPROVED Test Dust, ISO 12103-1 A2 Fine, Net Weight .3.5 Kg",,Testing,Legacy Brand
42295,BM9U2S8,Feller gauge length 300mm  0.05to 1mm,,Office Supplies,Legacy Brand
3679,BM1A7H2,Hose Clamp Dia 1.125X 0.152 Ylw Pk 25,,Clamp Meters,Legacy Brand
3684,BM1A4P0,"Brush, Motor, Pk2, Dayton - 1Rb93",,Miscellaneous Motors,Legacy Brand
3685,BM1A7S3,Nipple 1 1/4 X 5 In,,Stainless Steel Pipe Fittings,Legacy Brand
3686,BM1A7S5,Coupling 1-1/4 In Fnpt Pvc,,Accessories,Legacy Brand
3687,BM1A7S0,Filter Vacuum 1 1/4 In,,Filter Accessories,Legacy Brand
3688,BM1A7P7,Retain Ring Ext Shaft Dia 8mm Pk10,,Accessories,Legacy Brand
3696,BM1A7I1,"Mechanics Gloves, Utility, L, Orange/Yellow, Pr",,Mechanics Gloves,Legacy Brand
3698,BM1A7I2,"Mechanics Gloves Utility Xl Orange/Yellow, Pr",,Mechanics Gloves,Legacy Brand
3701,BM1A5Z8,Flagging Tape Fluorescent Lime 150 Ft,,Warning Tapes,Legacy Brand
3702,BM1A5Z7,Flagging Tape Fluorescent Pink 150 Ft,,Warning Tapes,Legacy Brand
3704,BM1A6A7,Collar Shaft 1 3/8 In,,Accessories,Legacy Brand
3705,BM1A7T0,Safety Bulb Pipette Filler Pk 3,,Stainless Steel Pipe Fittings,Legacy Brand
3706,BM1A7P3,Cotter Pin Kit 130 Pc,,Accessories,Legacy Brand
3708,BM1A4P4,Lcd Screen + Hardware+ Software,,Accessories,Legacy Brand
3709,BM1A7L0,Vacuum Regulator 3/4 In 2 To 30 In Hg,,Accessories,Legacy Brand
3711,BM1A4P3,Canon Projector Lamp Assembly Lv,,Other Lights,Legacy Brand
3713,BM1A4O8,"Locknut, CAP225094",,Miscellaneous Nuts,Legacy Brand
3717,BM1A4O4,"Gasket, CAP224049 CAP224049",,Gaskets,Legacy Brand
3718,BM1A4O3,"Gasket Neoprene M32 x 1,5 CAP223249",,Gaskets,Legacy Brand
3720,BM1A3P3,Reducer 'E/D' Iso32/25 Nickel Plated Brass,,Accessories,Legacy Brand
3722,BM1A7T6,Rubber Cord Buna 6.0mm Dia 10 Ft,,Accessories,Legacy Brand
3726,BM1A7T2,Rubber Cord Buna 2.0mm Dia 10 Ft,,Accessories,Legacy Brand
3724,BM1A7T3,Rubber Cord Buna 2.4mm Dia 25 Ft,,Accessories,Legacy Brand
3725,BM1A7T4,Rubber Cord Buna 4.0mm Dia 25 Ft,,Accessories,Legacy Brand
3728,BM1A6F8,Siphon Spray Gun 0.128In/3.3mm,,Accessories,Legacy Brand
3729,BM1A6N1,Grease Fitting Kit Metric,,Grease Fittings and Kits,Legacy Brand
3732,BM1A7N7,Grease Fitting Kit General Assortment,,Grease Fittings and Kits,Legacy Brand
3734,BM1A7Q7,Led Flashlight Safety Green 120/120/240L,,Specialty Flashlights,Legacy Brand
3735,BM1A7D9,Oily Waste Can 6 Gal. Steel Yellow,,Accessories,Legacy Brand
3738,BM1A8P0,Coverall/Boiler Suit - BM1A8P0,,Work Coveralls,Legacy Brand
3741,BM1A7H9,"Mechanics Gloves, Utility, S, Orange/Yellow, Pr",,Mechanics Gloves,Legacy Brand
3742,BM1A7I3,"Mechanics Gloves, Utility, XXL, Orange/Yellow, Pr",,Mechanics Gloves,Legacy Brand
3748,BM1A6B2,P Trap 17 Gauge Brass Pipe Dia 1 1/2 In,,Brass Pipe Fittings,Legacy Brand
3749,BM1A7P5,Lamp Holder 660 W Lamp,,Other Lights,Legacy Brand
3750,BM1A5Z2,Skt Cap Screw Btn 10-24X1/2 Pk100,,Socket Head Cap Screws,Legacy Brand
3760,BM1A7S4,D2425 Flame Resistant Jacket Green L,,Welding Jackets,Legacy Brand
3754,BM1A8O7,Group Lock Box - Red 13 No.,,Accessories,Legacy Brand
3755,BM1A8M8,Leather Safety Shoes Steel Toe - BM1A8M8,,Plain Toe Boots and Shoes,Legacy Brand
3756,BM1A7U0,Emt Conduit 1 In. 10 Ft L Steel,,Accessories,Legacy Brand
3757,BM1A7R3,Conduit Compression Non-Insulated 1 In,,Accessories,Legacy Brand
3758,BM1A6Q2,Needle Valve Straight 316 Ss 1/4 In.,,Ball Valves,Legacy Brand
3759,BM1A6E4,SS Ball Valve Fnpt 1/4 In,,Ball Valves,Legacy Brand
3762,BM1A7M7,H5935 Psa Disc Roll No Hole 6 In P80G Alo,,Accessories,Legacy Brand
3763,BM1A7M5,H5935 Psa Disc Roll No Hole 6 In P220G Alo,,Accessories,Legacy Brand
3766,BM1A6V4,Universal Ac/Dc Motor,,Miscellaneous Motors,Legacy Brand
3769,BM1A7U4,Exhaust Filter For 71 Cfm Fan Plastic,,Tube Axial Fans,Legacy Brand
3770,BM1A7O1,Jigsaw Blade T-Shank 4 In L Pk 3,,Accessories,Legacy Brand
3772,BM1A6B3,S Trap 17 Gauge Brass Pipe Dia 1 1/4 In,,Brass Pipe Fittings,Legacy Brand
3773,BM1A7S6,Strainer Grid 1 1/4 In,,Accessories,Legacy Brand
3774,BM1A7K1,6mm Socket Westward,,Sockets,Legacy Brand
3789,BM1A7R1,Abrsv Cut Whl 14 In D 7/64 In T Pk 4,,Accessories,Legacy Brand
3777,BM1A7S8,G2613 Overshoe Mens M Pull On Blk/Ylw Pvc Pr,,Miscellaneous,Legacy Brand
3779,BM1A9G5,"Drum Wrench, Non-Sparking, 11 In - BM1A9G5",,Adjustable Wrenches,Legacy Brand
3780,BM1A7Q9,Notice Sign 8 X 15In Bk/Yel Spill Sta,,Accessories,Legacy Brand
3784,BM1A7N4,noname #646804,,Accessories,Legacy Brand
3785,BM1A7N5,D1914 Lockout Padlock Kd Hi-Vis Yellow 1/4In,,Accessories,Legacy Brand
3786,BM1A3M1,Masking Tape For Painting 150 - Tm,,Masking Tapes,Legacy Brand
3787,BM1A6E1,Screwdriver Bit Set 1/4 Hex Dr 175 Pc,,Screwdrivers,Legacy Brand
3788,BM1A4R5,Chop Saw 14 In Blade 1 In Arbor,,Accessories,Legacy Brand
46600,BM9Q1R9,Plastic and baffle set design ,,Tool Storage,Legacy Brand
3791,BM1A4Q9,Padlock Kd 15/16 In H 4 Pin Steel,,Accessories,Legacy Brand
3792,BM1A4Q7,Lockwire Spool 0.032 Dia 1820 Ft.,,Specialty Cables,Legacy Brand
3793,BM1A6A1,Fiberglass Patch White 3X6 In Uv Cured,,Accessories,Legacy Brand
3797,BM1A7N9,Packing Extractor Set A Corkscrew,,Miscellaneous Screws,Legacy Brand
3799,BM1A7L1,Anti-Vibration Gloves L Covert Black Pr,,Anti Vibration and Impact Resistant Gloves,Legacy Brand
3801,BM1A7R0,G0550 Single Ring Tool Holder 1-3/4 In Id Pk5,,Accessories,Legacy Brand
3803,BM1A7I5,Magnetic Double Prong Tool Holder,,Accessories,Legacy Brand
3805,BM1A7R9,Brass Ball Valve Inline Fnpt 3/4 In,,Ball Valves,Legacy Brand
3806,BM1A7J6,"Spring Assort, Compr, Stl, 100 Pieces",,Accessories,Legacy Brand
3807,BM1A7K6,"Morse Taper Arbor, Morse Taper: 3,",,Masking Tapes,Legacy Brand
3808,BM1A7L6,Pry Bar Set Pieces 5 Steel 34-3/4 In L,,Accessories,Legacy Brand
3812,BM1A8Q2,"Weilding Hand Gloves - Weilder, Item Code: Lp003, Midas Safety",,Welding Gloves,Legacy Brand
3816,BM1A8Q6,K-Safe Safety Helmets Having Adjustable Ratchet Type,,Hard Hats,Legacy Brand
3817,BM1A7H8,Anti-Vibration Gloves L Gray/Red Pr,,Anti Vibration and Impact Resistant Gloves,Legacy Brand
3818,BM1A7C2,Slotted Shim Asst Ss C-4 X 4 In 260 Pc,,Accessories,Legacy Brand
3820,BM1A7K0,Striping Machine,,Accessories,Legacy Brand
3824,BM1A7M1,Skt Cap Screw Std 1/4-28X2-1/4 Pk5,,Socket Head Cap Screws,Legacy Brand
3826,BM1A6B7,O-Ring Dash 049 Silicone 0.07 In. Pk10,,O-Rings and Accessories,Legacy Brand
3827,BM1A7P9,Spring Pin Slot Stl M3X20mm Pk200,,Accessories,Legacy Brand
3828,BM1A6C8,Dowel Pin Std M4X12mm L Pk 100,,Accessories,Legacy Brand
3830,BM1A7P8,Retain Ring Ext Dia 17mm Pk 100,,Accessories,Legacy Brand
3832,BM1A7Q4,D7963 Pressure Gauge 0 To 5000 Psi 2-1/2In,,Pressure Gauges,Legacy Brand
40892,BM9X3P2,pH strips pck size 24 Pkt,,Chemical Test Strips,Legacy Brand
3844,BM1A7L8,Hose Whip 18 In,,Other Hoses,Legacy Brand
4481,BM1B2Q4,Black Standard Cradle Usb Kit Apac: Li4278- Sr20007Wr Scanner LI4278-TRBU0100ZY,,Accessories,Legacy Brand
3862,BM1A4Q8,G6626 Coated Gloves Xl Black/Black Pr,,Coated Gloves,Legacy Brand
4503,BM0O8M6,MS Rod Solid 12 mm (20 Ft Rod),,Stainless Steel Rod Stock,Legacy Brand
40980,BM9V5F4,V TRANSISTOR SKIIP 13AC126V1 HF6/HFF; SEMIKRON MAKE SKIIP SKIIP 13 AC 126V1,,Office Supplies,Legacy Brand
4292,1BHYT,Blankets .SIZE 1 MTR. X 2 MTRS,,Accessories,Legacy Brand
42301,BM9P7T2,Lead wire 1.5mm,,Office Supplies,Legacy Brand
4497,BM0O8M0,MS Sheet 2mm 3.3 X 6.6 Ft,,"Stainless Steel Blanks, Flats, Bars, Plates, and Sheet Stock",Legacy Brand
39110,BM9N7Z4,MICRO MEASUREMENTS Precision Strain Gage - Ea-06-125Bz-350 5,,Root Catalog,Legacy Brand
4498,BM0O8M1,MS Sheet 3mm 3.3 X 6.6 Ft,,"Stainless Steel Blanks, Flats, Bars, Plates, and Sheet Stock",Legacy Brand
39121,BM9N7G1,"BULK MRO APPROVED 1 1/2"" SS Needle, 20 Gauge",,Stainless Steel Pipe Fittings,Legacy Brand
4427,BM0O7N9,12 mm Metric Drill Bit High Speed Steel J 12,,Tap and Drill Sets,Legacy Brand
4477,BM0O8X8,Ball Valve Steam Jacketing 185-2402,,Ball Valves,Legacy Brand
4478,BM0O8X9,Tlg-837 Spare Parts Package (2-Year) 950-6199,,Accessories,Legacy Brand
4479,CRT&HAND,Crating & Handling Charge - CRT&HAND,,Accessories,Legacy Brand
4480,BM0O8Y0,Lump Sum Commissioning Rate & On Site Training CST-0130,,Commissioning,Legacy Brand
4493,BM0O8L7,"MS Pipe Od, 10mm Id, 8mm (20Ftrod)",,Stainless Steel Pipe,Legacy Brand
4494,BM0O8L8,"MS Pipe Od, 12mm Id, 10mm (20Ftrod)",,Stainless Steel Pipe,Legacy Brand
4495,BM0O8L9,"MS Pipe Od, 20mm Id, 18mm (20Ftrod)",,Stainless Steel Pipe,Legacy Brand
4502,BM0O8M5,MS Rod Solid 10 mm (20 Ft Rod),,Stainless Steel Rod Stock,Legacy Brand
4504,BM0O8M7,MS Rod Solid 20 mm (20 Ft Rod),,Stainless Steel Rod Stock,Legacy Brand
42302,BM9S9X6,"water pump-3Ph, inlet 1"" x out late 1/2"",84137010,6411.76,5450.00,0,0,-
760190,BM9R2T1,""1.5 Ton inverter 3 star spite AC",,Office Supplies,Legacy Brand
4505,BM0O8M8,SS Rod Solid 10 mm (20 Ft Rod),,Stainless Steel Rod Stock,Legacy Brand
4506,BM0O8M9,SS Rod Solid 20 mm (20 Ft Rod),,Stainless Steel Rod Stock,Legacy Brand
4116,1BI0D,silicone disc ..8 mm thick,,Accessories,Legacy Brand
4512,BM0O8N5,Sand Paper Medium (100 Pcs),,Sandpaper Sheets and Rolls,Legacy Brand
4117,1BI0E,silicone disc separation membrane.,,Accessories,Legacy Brand
40958,BM9T7N6,Potassium Dichromate 500 G,,Lab Chemicals,Legacy Brand
4544,BM0P0D3,4 sqmm Palm type Lugs,,"Ring, Pin and Wire Terminals",Legacy Brand
4118,1BI0F,silicone disc separation membrane,,Accessories,Legacy Brand
4154,1BHXF,Doctor Bag (Leather),,Specialty Bags and Accessories,Legacy Brand
4114,BM0Z0Y3,MARAGING 300 ROUND BAR SIZE:60MM DIA X 300 MM LG VASCO MAX 300 CVM,,Accessories,Legacy Brand
4126,1BHZF,34 pcs bimetal holesaw cutter,,Diagonal Cutters,Legacy Brand
4134,1BHUP,"Orings Cross Section - 3/32 (in inches), Inner Diameter - 0.424",,Other Testing Equipment,Legacy Brand
4135,1BHUQ,"Orings Cross Section - 3/32 (in inches), Inner Diameter - 0.143",,Other Testing Equipment,Legacy Brand
4417,BM0O7M9,2.5 mm Metric Drill Bit High Speed Steel J 2.5,,Tap and Drill Sets,Legacy Brand
4281,BM1B0m5,Lint Free Wipes (23 X 23 Cm) - BM1B0m5,,Wipes,Legacy Brand
4293,1BHYU,Mr. Light Tracer LED Flashlight - 1BHYU,,Specialty Flashlights,Legacy Brand
4418,BM0O7N0,2.9 mm Metric Drill Bit High Speed Steel J 2.9,,Tap and Drill Sets,Legacy Brand
39181,BM9N7K6,BULK MRO APPROVED Track Coupler - CRT03,,Forklift and Accessories,Legacy Brand
45856,BM9P9U3,"Rexroth make  External gear pump , AZPW-21/004 RQR XX MB S0593 ,MNR No.: R983032269",,Pumps,Legacy Brand
39191,BM9N7P3,"BULK MRO APPROVED Magnetic White Board, Size 4 X 8 Ft",,Boards,Legacy Brand
4294,1BHYX,Walkie talkie 27 miles,,Accessories,Legacy Brand
39196,BM9N7Y1,"BULK MRO APPROVED Industrial Mug, Capacity 1 Ltr",,Electronics,Legacy Brand
4419,BM0O7N1,3.3 mm Metric Drill Bit High Speed Steel J 3.3,,Tap and Drill Sets,Legacy Brand
39214,BM9N8F4,BULK MRO APPROVED Hammer - GSA-2313-H,,Other Tools,Legacy Brand
4420,BM0O7N2,4.2 mm Metric Drill Bit High Speed Steel J 4.2,,Tap and Drill Sets,Legacy Brand
45682,BM9X2M5,COOLANT PIPE 3/8”X18 ,,Hardware Supplies,Legacy Brand
4286,BM1B2A4,TP2410XP-Trident Toughpix Ii Trident,,Accessories,Legacy Brand
39248,BM9N8L1,"NORISYS Three Pin Shuttered Socket, Colour Charcol Black, Current Rating 16A - C5332.17",,Switches,Legacy Brand
4288,1BHYN,Statoscope - 1BHYN,,Accessories,Legacy Brand
4289,1BHYP,Bio Disposable Bags (Red Colour) 100 pcs - 1BHYP,,Specialty Bags and Accessories,Legacy Brand
4290,1BHYQ,Bio Cleaning Spray - 1BHYQ,,Accessories,Legacy Brand
4291,1BHYR,Alcohol wipes - 1BHYR,,Accessories,Legacy Brand
39257,BM9N8J8,"NORISYS RJ-11 Double Line Shuttered Telephone Socket, Colour Charcol Black - C5800.17",,Switches,Legacy Brand
4298,1BHZ0,Chemicals Absorbent Pads - 1BHZ0,,Accessories,Legacy Brand
4300,BM1B1S1,Jagan Hose Reel Water Sprayers & Sprinklers,,Accessories,Legacy Brand
4317,BM1A9T7,"White Polyster Label Imported-2 Mil White Polyester, 19X25mm",,Labels,Legacy Brand
4322,1BHTF,"CLEANER ""SC-30""",,Accessories,Legacy Brand
4514,BM0O8N7,Sand Paper Very Fine (100 Pcs),,Sandpaper Sheets and Rolls,Legacy Brand
45683,BM9U7Q5,COOLANT PIPE ½”X12—,,Hardware Supplies,Legacy Brand
4345,BM1B2S7,MCB 9N61539 DC,,Accessories,Legacy Brand
4346,BM1B2S1,Aviation Heli-Raft And Ancillary Equipment Without Cylinder,,Cylinders,Legacy Brand
4347,BM1B2S2,Marine Life Jackets,,Welding Jackets,Legacy Brand
4348,BM1B2S3,Zoom Plus Safety Goggle Clear /Black,,Eyewear and Goggles,Legacy Brand
39287,BM9N8V3,"NORISYS 3 Pin Shuttered Socket, Current Rating 6/16A - S7332",,Switches,Legacy Brand
45684,BM9X7R6,COOLANT PIPE 3/8”X12,,Hardware Supplies,Legacy Brand
39298,BM9N7V5,"NORISYS 2 Module Bell Push with Indicator, Colour White - C5341.01",,Control Stations,Legacy Brand
4521,BM0O8O4,Masking Tape 2 Inch,,Masking Tapes,Legacy Brand
39303,BM9N8V4,"NORISYS Prismatic Over Door Bulkhead with Indicator, Colour White - C5703.01",,Switches,Legacy Brand
4421,BM0O7N3,5 mm Metric Drill Bit High Speed Steel J 5,,Tap and Drill Sets,Legacy Brand
39316,BM9N8W4,"NORISYS 1 Module Bell Push, Colour White, Current Rating 6A - C5310.01",,Control Stations,Legacy Brand
4560,BM0P0W3,Freemans Easylock,,Accessories,Legacy Brand
4469,BM1B2L5,"Set Of Spare Parts, Gearbox
 For Otc 2 -02 -137 2050-9902-080",,Accessories,Legacy Brand
4470,BM0O8I3,1Kg DCP Stored Pressure (Abc) Type Fire Extinguisher,,Blood Pressure Monitors,Legacy Brand
4474,BM0O8X5,Tlg-837 Sampling Probe Retractor 007-8177,,Test Probes and Clips,Legacy Brand
4490,BM0O8L4,"MS Square Bar Hallow 2"", 2mm Thickness (20 Ft Rod)",,"Stainless Steel Blanks, Flats, Bars, Plates, and Sheet Stock",Legacy Brand
4492,BM0O8L6,"MS Pipe Od, 8mm Id, 6mm (20Ftrod)",,Stainless Steel Pipe,Legacy Brand
4499,BM0O8M2,MS Sheet 5mm 3.3 X 6.6 Ft,,"Stainless Steel Blanks, Flats, Bars, Plates, and Sheet Stock",Legacy Brand
4500,BM0O8M3,SS Sheet Grade 202 2mm 3.3 X 6.6 Ft,,"Stainless Steel Blanks, Flats, Bars, Plates, and Sheet Stock",Legacy Brand
4501,BM0O8M4,SS Sheet Grade 202 3mm 3.3 X 6.6 Ft,,"Stainless Steel Blanks, Flats, Bars, Plates, and Sheet Stock",Legacy Brand
4516,BM0O8N9,Stainless Steel Grub Screw 2mm X 5mm,,Miscellaneous Screws,Legacy Brand
4517,BM0O8O0,Stainless Steel Grub Screw 3mm X 5mm,,Miscellaneous Screws,Legacy Brand
4518,BM0O8O1,Stainless Steel Grub Screw 4mm X 5mm,,Miscellaneous Screws,Legacy Brand
4520,BM0O8O3,Stainless Steel Grub Screw 6mm X 6mm,,Miscellaneous Screws,Legacy Brand
4524,BM1B2D3,SS Piano Wire 0.3 mm Thickness,,Accessories,Legacy Brand
4527,BM0O8O6,"Acrylic Sheet 3mm Size, 2Ft X 1Ft",,"Plastic Sheets, Film, and Flat Stock",Legacy Brand
4529,BM0O8O8,"Acrylic Sheet 8mm Size, 2Ft X 1Ft",,"Plastic Sheets, Film, and Flat Stock",Legacy Brand
4531,BM0O8P0,Vinyl Roll Colour 50 Mtrs X 2Ft: Orange,,Accessories,Legacy Brand
4532,BM0O8P1,"PVC Radium Tape, Size 2 Inch",,Indicator Tape,Legacy Brand
4533,BM0O8P2,"PVC Radium Tape, Size 3 Inch",,Indicator Tape,Legacy Brand
39334,BM9N8U7,"NORISYS 3 Module Square Smart Plate, Colour Frost White - S7633.01",,Switches,Legacy Brand
4549,BM0P0E6,"Powerfil - Hand gloves cut resistant - 3 size 
8 no",,Cut-Resistant Gloves,Legacy Brand
4541,BM0P0D0,"4 sqmm , 3 core Flexible cable",,Continous Flexing Cables,Legacy Brand
4542,BM0P0D1,4 sqmm Pin type Lugs,,"Ring, Pin and Wire Terminals",Legacy Brand
4543,BM0P0D2,4 sqmm Hole type Lugs,,"Ring, Pin and Wire Terminals",Legacy Brand
45868,BM9P9V5,"Ratchet belt 5 ton , 3 mtr, one end open",,Lifting Accessories,Legacy Brand
4548,BM0P0E5,Hand gloves cut resistant - 3 size 9 no,,Cut-Resistant Gloves,Legacy Brand
4550,BM0O8Y1,Vinyl Roll Colour 50 mtrs X 2Ft: Black,,Accessories,Legacy Brand
4561,BM0P0W4,"Gasket scraper 10"", 240 mm",,Gaskets,Legacy Brand
39341,BM9N8W7,"NORISYS Plug Top with LED Indicator, Colour Grey, Current Rating 25A - P5151",,Switches,Legacy Brand
4568,BM0Y8P5,SAFETY JACKET ORANGE - BM0Y8P5,,High Visibility Jackets,Legacy Brand
4563,BM0P0X8,Bosch GBL 800 E 800W Blower (1.80 Kg),,Accessories,Legacy Brand
4564,BM0Y7C5,"Mitutoyo make feeler gauge 28 leaf, 100mm # 184-313",,Feeler Gauges,Legacy Brand
4566,BM0Y8F5,Short Probe Tip  4 mm for all 3D-Sensors,,Test Probes and Clips,Legacy Brand
4567,BM0Y8H0,"Cable Tie, 300mm - BM0Y8H0",,Specialty Cables,Legacy Brand
39347,BM9N8R6,"NORISYS 2 Module Palm Bell Switch with Indicator, Colour Quartz Gray - C5341.02/C",,Control Stations,Legacy Brand
