Inquiry Number,BM #,Description,SO #,Order Date,AR Invoice #,AR Invoice Date,Qty,Unit Price,Selling Price (as per SO / AR Invoice),Margin (in %),Tax Type,Tax Rate,Tax Amount,Gross Total Selling
30233,BM3X4Y9,"ATLAS COPCO Rotary Screw Compressor, Capacity 21.2 cfm, Max Working Pressure 10 psi - GX-5-10FF",10610666,27-Dec-2018,20610860,2-Jan-2019,99,8.46,837.54,2%,CSG@5,5%,42,879
30233,BM3X4Y9,83012474  - BEND SHORT MS C-CLASS 1 1/2'',10610666,27-Dec-2018,20610883,5-Jan-2019,100,8.46,846,2%,CSG@5,5%,42,888
30233,BM0K8M0,83640007  - PIPE MS C CLASS 11/2'',10610666,27-Dec-2018,20610864,2-Jan-2019,50,65,3250,-8%,CSG@18,18%,585,3835
29418,BM9L0H5,83012000  - VALVE NEDDLE SS316 1 F/E,10610667,27-Dec-2018,20610882,5-Jan-2019,3,14679,44037,3%,CSG@18,18%,7927,51964
29418,BM9K0W7,83012662  - FLANGE SORF  3'' ASA-150 SS31,10610667,27-Dec-2018,20610882,5-Jan-2019,3,25341,76023,3%,CSG@18,18%,13684,89707
29418,BM9L2O8,83694923  - REDUCER CONC SS316 40X25MM,10610667,27-Dec-2018,20610882,5-Jan-2019,2,40124,80248,3%,CSG@18,18%,14445,94693
29418,BM9B4G2,86642044  - FLANGE SS316 SORF CL150 100NB,10610667,27-Dec-2018,20610882,5-Jan-2019,10,5465,54650,3%,CSG@18,18%,9837,64487
29418,BM9J1R6,88622502  - FUEL FILTER ELEMENT,10610667,27-Dec-2018,20610882,5-Jan-2019,1,5838,5838,3%,CSG@18,18%,1051,6889
29418,BM0W7T1,88513443  - FUEL FILTER,10610667,27-Dec-2018,20610882,5-Jan-2019,1,4385,4385,3%,CSG@18,18%,789,5174
30239,BM1G1V9,84090108  - FILTER ELEMENT DG 750KVA,10610736,11-Jan-19,20610925,17-Jan-2019,3,800,2400,13%,CSG@18,0.18,432,2832
30239,BM1A8F5,88624628  - GASKET,10610736,11-Jan-19,20610925,17-Jan-2019,2,800,1600,13%,CSG@18,0.18,288,1888
30239,BM4H8M5,81030532  - ENGINE OIL,10610693,04-Jan-19,20610858,2-Jan-2019,60,80,4800,41%,CSG@18,18%,864,5664
30239,BM4H8M5,81011784  - OIL FILTER CH-10929 500KVA DG,10610693,04-Jan-19,20610859,2-Jan-2019,5,80,400,41%,CSG@18,18%,72,472
30239,BM4H8M5,P&F,10610693,04-Jan-19,20610881,5-Jan-2019,44,80,3520,41%,CSG@18,18%,634,4154
29608,BM9W8J9,PU Coated Mechanical Gloves,10910218,27-Dec-2018,20910257,11-Feb-2019,6,1400,8400,6%,IG@18,18%,1512,9912
29608,BM9Z8C9,Paper Bag Big Service,10910218,27-Dec-2018,20910257,11-Feb-2019,10,1760,17600,7%,IG@18,18%,3168,20768
29608,BM9T1Q4,Paper Bag Small Service,10910218,27-Dec-2018,20910257,11-Feb-2019,10,2100,21000,7%,IG@18,18%,3780,24780
28098,BM9J0F5,Tag 7.5 cm x 10.5 cm service,10910234,28-Dec-2018,20910206,11-Jan-2019,1,"1,14,560.00","1,14,560.00",15%,IG@18,18%,20621,"1,35,181"
29765,BM9U5Y5,iBall Pulse BT4,10211635,28-Dec-2018,20211976,25-Jan-2019,1,16826.67,16826.67,13%,CSG@18,18%,3029,19855
29795,BM9Z5Q4,"BULK MRO APPROVED Living Proof Dipslay Unit Printing & Paint Finished, Size 5 X 4'",10211634,28-Dec-2018,20211772,2-Jan-2019,1,"1,98,000.00","1,98,000.00",13%,IG@18,18%,35640,"2,33,640"
29865,BM9K9E6,Agency Fees,11410072,28-Dec-2018,21910091,9-Jan-2019,184,34.2,6292.8,12%,CSG@18,18%,1133,7426
29865,BM9M3G9,CINTHOL Soap,11410072,28-Dec-2018,21910091,9-Jan-2019,50,70.2,3510,3%,CSG@18,18%,632,4142
29865,BM9K9E3,DETTOL Antiseptic,11410072,28-Dec-2018,21910091,9-Jan-2019,102,219,22338,3%,CSG@18,18%,4021,26359
29865,BM9V2Z5,SAVLON Antiseptic Liquid,11410072,28-Dec-2018,21910091,9-Jan-2019,5,4680,23400,62%,CSG@18,18%,4212,27612
29865,BM9L9D3,Soap Oil,11410072,28-Dec-2018,21910091,9-Jan-2019,18,1619.86,29157.48,35%,CSG@18,18%,5248,34406
29865,BM9P9F6,Mop,11410072,28-Dec-2018,21910091,9-Jan-2019,10,140.4,1404,25%,CSG@18,18%,253,1657
29865,BM9L2Z8,SCOTCH BRITE  Scrub Pad,11410072,28-Dec-2018,21910091,9-Jan-2019,11,1724.31,18967.41,16%,CSG@18,18%,3414,22382
29809,BM9L2Y5,LYSOL Liquid,11210105,28-Dec-2018,21210119,10-Jan-2019,1,3993,3993,5%,CSG@18,18%,719,4712
29809,BM9X0L5,Air Sure Room Freshener Spray 300 gm,11210105,28-Dec-2018,21210119,10-Jan-2019,1,4534,4534,5%,CSG@18,18%,816,5350
29809,BM9U9L3,"DETTOL Liquid Handwash, Capacity 250 ml",11210105,28-Dec-2018,21210119,10-Jan-2019,1,2327,2327,5%,CSG@18,18%,419,2746
29809,BM9W7L3,Brush Spring,11210105,28-Dec-2018,21210119,10-Jan-2019,1,1135,1135,5%,CSG@18,18%,204,1339
29809,BM9Q5G5,Mop Stick,11210105,28-Dec-2018,21210119,10-Jan-2019,20,443,8860,5%,CSG@18,18%,1595,10455
29809,BM9T6L2,Broom Bombay,11210105,28-Dec-2018,21210119,10-Jan-2019,100,263.16,26316,5%,CSG@18,18%,4737,31053
29809,BM9O0A2,COLIN Liquid,11210105,28-Dec-2018,21210119,10-Jan-2019,1,4510,4510,5%,CSG@18,18%,812,5322
29809,BM00040,"Broom, Material Coconut",11210105,28-Dec-2018,21210119,10-Jan-2019,1,2067,2067,5%,CSG@18,18%,372,2439
29809,BM00008,Floor Cleaning Wiper,11210105,28-Dec-2018,21210119,10-Jan-2019,1,3000,3000,33%,CSG@18,18%,540,3540
29823,BM9P6Q5,Bleaching Powder,10910220,28-Dec-2018,20910200,7-Jan-2019,108,35,3780,6%,IG@5,5%,189,3969
29000,BM9H7J5,BULK MRO APPROVED Fuel Water Separator,10211639,28-Dec-2018,20211836,9-Jan-2019,54,200,10800,5%,CSG@18,18%,1944,12744
29000,BM9C1J2,Lube Oil Filter Element,10211639,28-Dec-2018,20211836,9-Jan-2019,450,37.47,16861.5,5%,CSG@18,18%,3035,19897
29000,BM9J0S7,CRN Resistor Element,10211639,28-Dec-2018,20211836,9-Jan-2019,504,13.16,6632.64,5%,CSG@18,18%,1194,7827
30267,BM9K5N6,"VALVOLINE Premium Blue 7800 Plus Diesel Engine Oil, Capacity 20 Ltr",10910221,28-Dec-2018,20910198,4-Jan-2019,4,800,3200,25%,CSG@18,18%,576,3776
30264,BM9K0Z7,Freight,10910222,28-Dec-2018,20910201,8-Jan-2019,108,110,11880,32%,IG@18,18%,2138,14018
29725,BM9W9E4,"BONFIGLIOLI Gearbox, Ratio 54 - AS 35 D P P80",11210115,28-Dec-2018,21210122,16-Jan-2019,170,32.5,5525,12%,CSG@18,18%,995,6520
29725,BM9Z1S3,"BONFIGLIOLI Gearbox, Ratio 22.09 - AS 45 P P112",11210115,28-Dec-2018,21210122,16-Jan-2019,55,229,12595,12%,CSG@12,12%,1511,14106
29725,BM9X7G5,"BONFIGLIOLI Gearbox, Ratio 41.5 - AS 60 D F P112",11210115,28-Dec-2018,21210122,16-Jan-2019,30,235,7050,11%,CSG@12,12%,846,7896
29725,BM9X4W5,Dewinding (Kit),11210115,28-Dec-2018,21210122,16-Jan-2019,310,16,4960,-19%,CSG@18,18%,893,5853
29725,BM9S5N1,59261480 - PROXIMITY SWITCH NBN3-F31E8-V1,11210115,28-Dec-2018,21210122,16-Jan-2019,105,40,4200,13%,CSG@18,18%,756,4956
29725,BM9R9F5,"SAFT Li-SOL2 Lithium Battery, Weight 227 gms, Voltage 3.6V -  LS14250",11210115,28-Dec-2018,21210122,16-Jan-2019,20,10,200,20%,CSG@18,18%,36,236
29725,BM9U2N2,"HELLERMANNTYTON Cable Tie, Width 2.5 mm, Length 100 mm, PK100 - MCT18R",11210115,28-Dec-2018,21210122,16-Jan-2019,58,61,3538,13%,CSG@18,18%,637,4175
29725,BM9Q2G4,"HELLERMANNTYTON Cable Tie, Width 4.7 mm, Length 380 mm, PK100 - MCT50L",11210115,28-Dec-2018,21210122,16-Jan-2019,9,52,468,-6%,CSG@18,18%,84,552
29725,BM9A2Q4,"GROZ Bucket Grease Pump without Wheel, Capacity 10 Kg - VGP/10A",11210115,28-Dec-2018,21210122,16-Jan-2019,70,70,4900,13%,CSG@18,18%,882,5782
29725,BM9Z8A2,"SAMSUNG Solo Microwave Oven with Quick Defrost, Capacity 23 Ltr, Power 1150W, Colour Black - MS23K35",11210115,28-Dec-2018,21210122,16-Jan-2019,40,38,1520,8%,CSG@18,18%,274,1794
29725,BM9W7W1,BULK MRO APPROVED Alum,11210115,28-Dec-2018,21210122,16-Jan-2019,25,45,1125,0%,CSG@12,12%,135,1260
29725,BM9T8W1,Vogue Magad W42.6x27.6 3mm for all side CTC with conveyance chargers,11210115,28-Dec-2018,21210122,16-Jan-2019,35,35,1225,-40%,CSG@18,18%,221,1446
29725,BM9Z3S2,Conveyance charges,11210115,28-Dec-2018,21210122,16-Jan-2019,17,62,1054,13%,CSG@18,18%,190,1244
29725,BM9W3M7,GAST 74R1 Repair Kit - K806,11210115,28-Dec-2018,21210122,16-Jan-2019,30,27,810,0%,CSG@18,18%,146,956
29725,BM9P9L8,Creative Designing Work for January 2019 to December 2019,11210115,28-Dec-2018,21210122,16-Jan-2019,15,90,1350,12%,CSG@18,18%,243,1593
29725,BM9S4G8,Creative Designing Work for January 2019 to December 2019,11210115,28-Dec-2018,21210122,16-Jan-2019,5,22,110,14%,CSG@18,18%,20,130
29725,BM9X6F7,Creative Designing Work for January 2019 to December 2019,11210115,28-Dec-2018,21210122,16-Jan-2019,2,2515.4,5030.8,5%,CSG@18,18%,906,5936
29725,BM9J2U4,Creative Designing Work for January 2019 to December 2019,11210115,28-Dec-2018,21210122,16-Jan-2019,1,2876,2876,5%,CSG@18,18%,518,3394
29725,BM9J2U5,BULK MRP APPROVED LabWare LIMS Software Licenses,11210115,28-Dec-2018,21210122,16-Jan-2019,1,286.55,286.55,5%,CSG@18,18%,52,338
29725,BM9C5Z0,Consultancy Service,11210115,28-Dec-2018,21210122,16-Jan-2019,2,6743.58,13487.16,5%,CSG@18,18%,2428,15915
29725,BM00008,"UDYOGI Face Shield FC 58 Clear Polycarbonate lens, Size 8"" X 151/2"" With A3 Carrier - FC 58",11210115,28-Dec-2018,21210122,16-Jan-2019,1,1562.5,1562.5,8%,CSG@18,18%,281,1844
30206,BM9V7X4,"BULK MRO APPROVED Li-Ion Rechargeable Battery Pack, Voltage 3.7V, Capacity 2200 mAh - CGR 18650",10211736,28-Dec-2018,20211814,7-Jan-2019,1,55799,55799,11%,CSG@28,28%,15624,71423
30206,BM9U4B1,19047481 - BULK MRO APPROVED Solid State Proximity Switch,10211736,28-Dec-2018,20211814,7-Jan-2019,1,18315,18315,11%,CSG@28,28%,5128,23443
30206,BM9Z6Y4,"19028046 - FSP Switching Power Supply, Dimension 14 X 15 X 8.6 cm- FSP500-60GHC",10211736,28-Dec-2018,20211814,7-Jan-2019,1,24108,24108,11%,CSG@28,28%,6750,30858
30206,BM9L3C0,"BULK MRO APPROVED Switched Mode Power Supply, Input Voltage 100-240 V AC, Input Current 8A - NPS-400",10211736,28-Dec-2018,20211814,7-Jan-2019,1,55799,55799,11%,CSG@28,28%,15624,71423
30275,BM9O7X8,"DELL Power Supply For Precision T3600/T5600, Power Rating 635W, Input Voltage 100-240V Ac - D635EF-0",10610764,28-Dec-2018,23810040,9-Jan-2019,1,"1,71,450.34","1,71,450.34",7%,CSG@18,18%,30861,"2,02,311"
29567,BM9O9M1,"19045609  - BULKMRO APPROVED Lithium-Ion Rechargeable Battery, Capacity 650 mAh - Visiontek 21G",10910223,28-Dec-2018,20910220,23-Jan-2019,5,7650,38250,15%,IG@18,18%,6885,45135
28442,BM9B9G0,"IBM Power Supply for IBM System, Power Rating 350W, Input Voltage 100-240 Vac -  DPS-350AB-16B",10211640,28-Dec-2018,20211768,2-Jan-2019,10,450,4500,38%,CSG@18,18%,810,5310
29558,BM9P9G5,"OMRON Sub-miniature Pin Plunger Basic / Snap Action Switch, Voltage Rating 250V, Current Rating 10.1",10211641,28-Dec-2018,20211808,7-Jan-2019,2000,2.78,5560,14%,IG@18,18%,1001,6561
29558,BM9Q9W1,"19042848 - HAVELLS LED Driver for Quanto Square & Round, Power Rating 10W- LHGDADENHBAL010",10211641,28-Dec-2018,20211808,7-Jan-2019,2000,12.31,24620,12%,IG@18,18%,4432,29052
28556,BM1D2M9,"19043003 - DELL Lithium-Ion Battery, Nominal Voltage 11.1V, Capacity 56 W/Hr - KM742",10610670,28-Dec-2018,20610899,10-Jan-2019,1,4281.92,4281.92,16%,CSG@5,5%,214,4496
30161,BM9Y4Y4,"MITSUBISHI Lithium Ion Battery For CPU, Nominal Voltage 3V, Rated Capacity 1800 mAh - Q6BAT",10610669,28-Dec-2018,20610853,29-Dec-2018,1,6200,6200,18%,CSG@18,18%,1116,7316
30130,BM9B6D4,MOBIL High Temperature Bearing Grease - Unirex N 2,10610671,28-Dec-2018,20610871,3-Jan-2019,500,31,15500,11%,CSG@18,18%,2790,18290
29073,BM9T6O4,"JK Sparkle Photo Copier Paper, Size A4, Thickness 75 gsm",10211638,28-Dec-2018,20211744,31-Dec-2018,2,372.34,744.68,6%,CSG@12,12%,89,834
29073,BM9R8A5,BULK MRO APPROVED White Board Marker Pen,10211638,28-Dec-2018,20211744,31-Dec-2018,1,265.96,265.96,6%,CSG@12,12%,32,298
30080,BM9O1G8,89010260  - CamlinPermanent Marker Plastic Body,10211645,28-Dec-2018,20211988,28-Jan-2019,1,5087,5087,15%,IG@18,18%,916,6003
30222,BM9Q6V7,"BULK MRO APPROVED Zip Lock Bag, Size 6 X 8"", PK100",10211646,28-Dec-2018,20211920,19-Jan-2019,1,12105.26,12105.26,5%,CSG@18,18%,2179,14284
30222,BM9Q6V7,"WONDER Transparent Bopp Tape, Width 0.5"", Length 50 Mtr",10211646,28-Dec-2018,20212057,5-Feb-2019,1,12105.26,12105.26,5%,CSG@18,18%,2179,14284
30066,BM9R5I2,BULK MRO APPROVED Keychain,10211648,28-Dec-2018,20211909,18-Jan-2019,1,"15,78,947.37","15,78,947.37",5%,CSG@18,18%,"2,84,211","18,63,158"
28281,BM1E3B7,"BULK MRO APPROVED Double Sided Tape, Width 1""",10211678,28-Dec-2018,20211775,3-Jan-2019,30,329,9870,35%,CSG@18,18%,1777,11647
30203,BM9Q3Y1,BULK MRO APPROVED Box File with Kangaroo Clip,10910224,28-Dec-2018,20910227,24-Jan-2019,3,1713,5139,12%,IG@18,18%,925,6064
30203,BM9J5J0,"BULK MRO APPROVED Cello Tape, Width 1""",10910224,28-Dec-2018,20910227,24-Jan-2019,1,164,164,18%,IG@18,18%,30,194
30203,BM9U2V6,"BULK MRO APPROVED Cello Tape, Size 2""",10910224,28-Dec-2018,20910227,24-Jan-2019,10,571,5710,12%,IG@18,18%,1028,6738
30203,BM9F6W8,"GORILLA Cutter, Small Size",10910224,28-Dec-2018,20910208,15-Jan-2019,2,6049,12098,33%,IG@18,18%,2178,14276
30203,BM9W0G6,"BULK MRO APPROVED Cloth Envelope, Size 11 X 8"", PK25",10910224,28-Dec-2018,20910227,24-Jan-2019,6,314,1884,12%,IG@18,18%,339,2223
30203,BM9A3T0,"BULK MRO APPROVED Spring Clip File, Color Blue",10910224,28-Dec-2018,20910227,24-Jan-2019,30,491,14730,12%,IG@18,18%,2651,17381
30203,BM9F5U4,"BULK MRO APPROVED Sticker Lable No 10, Size 1 X 2""",10910224,28-Dec-2018,20910237,30-Jan-2019,20,787.4,15748,12%,IG@12,12%,1890,17638
30203,BM9Y8I5,CAMLIN OHP Marker,10910224,28-Dec-2018,20910227,24-Jan-2019,1,1819,1819,18%,IG@18,18%,327,2146
30203,BM9I1P7,Technical Services at site (Middle East),10910224,28-Dec-2018,20910227,24-Jan-2019,4,628,2512,12%,IG@18,18%,452,2964
29986,BM9X8X2,"ACME Brooklyn Antistatic Triple Density Safety Shoe, Low Ankle, Colour Black - SSJEWDU",10610673,28-Dec-2018,20610870,3-Jan-2019,18,787.5,14175,19%,CSG@18,18%,2552,16727
29826,BM9G6I0,"ACME Brooklyn Antistatic Triple Density Safety Shoe, Low Ankle, Colour Black - SSJEWDU",10211650,28-Dec-2018,20211787,4-Jan-2019,68,185,12580,-3%,CSG@12,12%,1510,14090
29826,BM9W4A9,"ACME Brooklyn Antistatic Triple Density Safety Shoe, Low Ankle, Colour Black - SSJEWDU",10211650,28-Dec-2018,20211787,4-Jan-2019,24,23,552,37%,CSG@12,12%,66,618
29826,BM0O4G6,Reflective Jacket,10211650,28-Dec-2018,20211787,4-Jan-2019,17,22.8,387.6,41%,CSG@12,12%,47,434
29826,BM9W1R0,ACME Safety Toe Guard,10211650,28-Dec-2018,20211787,4-Jan-2019,6,62.5,375,20%,CSG@18,18%,68,443
29826,BM3X3V7,BULK MRO APPROVED Retail Display in Lacquered Arylic with LED Lighting,10211650,28-Dec-2018,20211787,4-Jan-2019,24,7.11,170.64,20%,CSG@18,18%,31,201
29826,BM9Z8T8,Installation Charges - BM1B0F3,10211650,28-Dec-2018,20211787,4-Jan-2019,2,54,108,54%,CSG@18,18%,19,127
29826,BM9E9B3,Transportation Charges,10211650,28-Dec-2018,20211787,4-Jan-2019,20,22,440,20%,CSG@12,12%,53,493
29826,BM9I6D1,"BULK MRO APPROVED Boat Adjustable Seat Belt, Height 55"", Width 57""",10211650,28-Dec-2018,20211787,4-Jan-2019,20,4.8,96,20%,CSG@18,18%,17,113
29826,BM9S8E2,"BULK MRO APPROVED Plastic Buckle, Size 2""",10211650,28-Dec-2018,20211787,4-Jan-2019,105,25,2625,22%,CSG@18,18%,473,3098
29826,BM9S5B3,"JK Needle File Set, Length 160 mm, 12 Piece",10211650,28-Dec-2018,20211787,4-Jan-2019,5,43.75,218.75,54%,CSG@18,18%,39,258
29826,BM9X7Z6,"ANSELL Nitrile Disposable Gloves Powder Free ,M 92-600",10211650,28-Dec-2018,20211787,4-Jan-2019,25,57.6,1440,20%,CSG@18,18%,259,1699
29826,BM9R4K9,ANABOND 202,10211650,28-Dec-2018,20211787,4-Jan-2019,100,31.25,3125,62%,CSG@18,18%,563,3688
29826,BM9S1H5,"DOW FILMTEC Sea Water Membrane, Dia 8"", Length 40"" - SW30 HRLE 400",10211650,28-Dec-2018,20211787,4-Jan-2019,25,56.25,1406.25,38%,CSG@18,18%,253,1659
29826,BM9A4N9,Freight,10211650,28-Dec-2018,20211787,4-Jan-2019,7,19.2,134.4,38%,CSG@12,12%,16,151
29826,BM9Z4E8,"JK Sparkle Photo Copier Paper, Size A4, Thickness 75 gsm",10211650,28-Dec-2018,20211787,4-Jan-2019,100,18,1800,58%,CSG@12,12%,216,2016
29826,BM9E2V0,"BULK MRO APPROVED Sheet Protector Paper, Size A4, PK50",10211650,28-Dec-2018,20211787,4-Jan-2019,100,5,500,20%,CSG@12,12%,60,560
29826,BM9P6C4,BULK MRO APPROVED White Board Marker Pen,10211650,28-Dec-2018,20211787,4-Jan-2019,5,125,625,26%,CSG@18,18%,113,738
29826,BM9A7V5,REYNOLDS 045 Pen Blue,10211650,28-Dec-2018,20211787,4-Jan-2019,11,187.5,2062.5,33%,CSG@18,18%,371,2434
29826,BM9Y4E0,"SRS 4D Ring Binder Box File, Size 1.5""",10211650,28-Dec-2018,20211787,4-Jan-2019,4,13.5,54,20%,CSG@18,18%,10,64
29826,BM9D0X7,BULK MRO APPROVED Plastic Office Tray,10211650,28-Dec-2018,20211787,4-Jan-2019,2,32,64,34%,CSG@18,18%,12,76
29826,BM0O4G8,89031588  - FOLDER PLASTIC,10211650,28-Dec-2018,20211787,4-Jan-2019,5,14.7,73.5,20%,CSG@12,12%,9,82
30286,BM9V9B7,89031389  - Wonder Transparent Bopp Tape Width 3 in,10211652,12-Dec-2018,10211310,12-Dec-2018,1,"1,40,10,000.00","1,40,10,000.00",10%,No Tax 0%,0%,-,"1,40,10,000"
30111,BM9Z4J7,89031021  - Dettol Hand wash Liquid 250ml - Dettol,10211653,29-Dec-2018,20211959,23-Jan-2019,10,566,5660,20%,IG@5,5%,283,5943
30111,BM9Z4J7,89031375  - Multi Purpose Printing Paper 75GSMA4500,10211653,29-Dec-2018,20211843,10-Jan-2019,50,566,28300,20%,IG@5,5%,1415,29715
30111,BM9Z4J7,89031398  - Cardboard Index Box File with Kangaroo,10211653,29-Dec-2018,20211749,31-Dec-2018,40,566,22640,20%,IG@5,5%,1132,23772
30111,BM9U1H3,89010480  - PENCIL 0.5 CAMEL(CAMEL),10211653,29-Dec-2018,20211749,31-Dec-2018,50,86,4300,9%,IG@5,5%,215,4515
30111,BM9I6X2,86639309  - STAPLER MACHINE No 10 (KANGARO),10211653,29-Dec-2018,20211749,31-Dec-2018,75,584.09,43806.75,18%,IG@5,5%,2190,45997
29675,BM9V4N3,89031597  - Camlin HiLighter Marker Pen Assorted 5Pc,10211655,31-Dec-2018,20211797,5-Jan-2019,1,70212.77,70212.77,6%,CSG@18,18%,12638,82851
29675,BM1B0F3,89030962  - Gum Bottle 300ml. - Camlin,10211655,31-Dec-2018,20211797,5-Jan-2019,1,5319.15,5319.15,6%,CSG@18,18%,957,6277
29675,BM00008,"89010217  - Cello Tape 1""",10211655,31-Dec-2018,20211797,5-Jan-2019,1,9042.55,9042.55,6%,CSG@18,18%,1628,10670
30240,BM9Y1I4,"89010218  - Cello Tape 2""",10211657,31-Dec-2018,20211834,9-Jan-2019,25,947.37,23684.25,5%,CSG@18,18%,4263,27947
30240,BM9M0F0,89030073  - ENVELOPE 10X14(50 Nos),10211657,31-Dec-2018,20211834,9-Jan-2019,35,36.84,1289.4,13%,CSG@18,18%,232,1521
30293,BM9I9Z5,89010293  - Stapler 24/6 Big Size HD45,10610674,29-Dec-2018,20610885,7-Jan-2019,3,1691.08,5073.24,13%,CSG@18,18%,913,5986
30296,BMC7A4H,89010209  - BROWN TAPE 2''   65 mtr,10610707,29-Dec-2018,20610892,10-Jan-2019,200,5.5,1100,45%,CSG@18,18%,198,1298
29814,BM9G6I0,BULK MRO APPROVED Carbon Paper,11410073,29-Dec-2018,21910082,4-Jan-2019,10,185,1850,2%,CSG@12,12%,222,2072
29814,BM9O8B0,89010293  - Stapler 24/6 Big Size HD45,11410073,29-Dec-2018,21910082,4-Jan-2019,20,187.5,3750,33%,CSG@18,18%,675,4425
29814,BM9W4A9,"GORILA Cutter, Size Big",11410073,29-Dec-2018,21910082,4-Jan-2019,30,23,690,34%,CSG@12,12%,83,773
29814,BM0O4E3,"BULK MRO APPROVED Double Sided Tape, Width 1""",11410073,29-Dec-2018,21910082,4-Jan-2019,20,5.28,105.6,19%,CSG@12,12%,13,118
29814,BM9F5G5,"GORILLA Cutter, Small Size",11410073,29-Dec-2018,21910087,8-Jan-2019,10,81.25,812.5,16%,CSG@18,18%,146,959
29814,BM9V7R5,89010238  - SPRING CLIPFILEFC(CDPOCKET)BLUECOLOR FIL,11410073,29-Dec-2018,21910082,4-Jan-2019,1,291,291,-86%,CSG@18,18%,52,343
30017,BM9O4T6,89010248  - White Board Dusters,11410074,29-Dec-2018,21910081,3-Jan-2019,10,26.88,268.8,82%,CSG@18,18%,48,317
30017,BM3X3W0,89030176  - Camlin Correction Fluid Pen Metal Tip,11410074,29-Dec-2018,21910081,3-Jan-2019,6,38.4,230.4,40%,CSG@18,18%,41,272
30017,BM9A2Q4,89010250  - White Board Marker,11410074,29-Dec-2018,21910081,3-Jan-2019,6,65.28,391.68,-16%,CSG@18,18%,71,462
29758,BM9X7Z6,89010461  - VISITING CARD ALBUM 800 CARDS (SPS),11410075,29-Dec-2018,21910092,9-Jan-2019,50,57.6,2880,5%,CSG@18,18%,518,3398
29758,BM9E3R4,89010533  - VISITING CARD HOLDERS (384 CARD) (SRS),11410075,29-Dec-2018,21910080,3-Jan-2019,50,13,650,21%,CSG@12,12%,78,728
29758,BM0O4H5,89031377  - White Paper Envelopes80 GSM16X12 (50Nos),11410075,29-Dec-2018,21910080,3-Jan-2019,10,102,1020,78%,CSG@18,18%,184,1204
29758,BM3X3N2,89010314  - Empty Bottle (Thick) - Perlpet,11410075,29-Dec-2018,21910080,3-Jan-2019,20,72,1440,86%,CSG@12,12%,173,1613
29758,BM9P6O9,89030971  - High Lighter Set of 5 Pens-Faber Castel,11410075,29-Dec-2018,21910080,3-Jan-2019,10,66,660,23%,CSG@18,18%,119,779
29758,BM9R4K9,SITE SUPERVISION - BULK MRO AT OIL INDIA ASSAM - D-45426 AS PER PO SR.NO 3,11410075,29-Dec-2018,21910080,3-Jan-2019,50,75,3750,88%,CSG@18,18%,675,4425
29758,BM9S1H5,TO & FRO + LOCAL /LODGING & BOARDING EXPENSE (GUJARAT TO ASSAM) AS PER PO SR NO 4,11410075,29-Dec-2018,21910080,3-Jan-2019,50,31.25,1562.5,42%,CSG@18,18%,281,1844
29758,BM9U9Q0,Servicing Charge for Expert Service Engineers (Two engineers) for servicing of valves for 8 hours of,11410075,29-Dec-2018,21910092,9-Jan-2019,10,250,2500,68%,CSG@18,18%,450,2950
29758,BM0O4H8,PREVENTIVE MAINTANCE VIST FROM  07/12/2018 TILL 14/12/2018  (08 DAYS ),11410075,29-Dec-2018,21910080,3-Jan-2019,10,102,1020,32%,CSG@18,18%,184,1204
29758,BM9F2O1,TRAVEL EXPENSE (To & FRO) AIR TICKET ( DEL-MUM) for TWO ENGINEERS,11410075,29-Dec-2018,21910080,3-Jan-2019,10,56.25,562.5,48%,CSG@18,18%,101,664
30193,BM9P8R2,TRAVEL(TO&FRO)TAXI (DELHI   TO AGRA FOR TWO ENGINEERS,11410076,31-Dec-2018,21910079,3-Jan-2019,260,17.76,4617.6,14%,CSG@12,12%,554,5172
30193,BM3X3L1,Hotel Stay & Food Charges For 2 Engineers From 06/12/2018 To 15/12/2018 - Site Gail Agra & Gail Firo,11410076,31-Dec-2018,21910079,3-Jan-2019,10,26.88,268.8,21%,CSG@12,12%,32,301
30193,BM9O8B0,MR Audit through OCR Technology,11410076,31-Dec-2018,21910079,3-Jan-2019,20,187.5,3750,33%,CSG@18,18%,675,4425
30193,BM9C5I6,GAT Rotodisk S1/V08 R S Standard / IMMS ohne RV,11410076,31-Dec-2018,21910079,3-Jan-2019,4,180,720,28%,CSG@18,18%,130,850
30193,BM0O4H8,BULK MRO APPROVED Suger,11410076,31-Dec-2018,21910079,3-Jan-2019,10,102,1020,32%,CSG@18,18%,184,1204
30193,BM9A4N7,BULK MRO APPROVED Coffee Day TP Milk,11410076,31-Dec-2018,21910079,3-Jan-2019,10,12.48,124.8,-32%,CSG@18,18%,22,147
30193,BM9S5B3,BULK MRO APPROVED Regular Milk,11410076,31-Dec-2018,21910079,3-Jan-2019,5,14.88,74.4,19%,CSG@18,18%,13,88
30193,BM9A4N9,"BULK MRP APPROVED Rescue Strope with Load Test Certificate, Serving Capacity 1 Person, Weight 1.60 t",11410076,31-Dec-2018,21910079,3-Jan-2019,10,6.72,67.2,33%,CSG@18,18%,12,79
29245,BM9Q9A5,"REVATHI Plain Tubular Level Gauge, Glass Dia 19 mm, C/C Distance 1000 mm",11410077,31-Dec-2018,21910088,8-Jan-2019,100,18,1800,51%,CSG@18,18%,324,2124
29245,BM9A9V4,Essensity_Photography & Cinematography,11410077,31-Dec-2018,21910078,3-Jan-2019,3,42,126,48%,CSG@18,18%,23,149
