SalesInvoice id,Sales Order ID,Invoice number,SKU,State,product_id,description,qty,Price,tax code,row_total,tax amount,row_total_incl_tax,order_id,bill_from,created_by_id,updated_by_id,created_at,updated_at,legacy_id,is_legacy,status,report_total,remark,MIS date,Delivery Date,POD Attachment,Billing address id,Shipping address id,Old invoice number,payment status,due date,delivery completed,delay reason,is manual closed,Project code
,2000035,20210616,BM9J6D7,,,"CAMERON Mixer Type Electric Mnfr, Jiskoot Quality Systems, Frequency  50Hz - 3J-43-0700-00",1,"1,493,000.00",,"1,493,000","74,650","1,567,650",2000035,2,,,26-Jul-18,,,,,,,26-Jul-18,,,5112,5112,,,,,,,12303
,2000035,20210616,BM9J6D8,,,CAMERON Pump - 3J-48-0630-00,1,"412,000.00",,"412,000","20,600","432,600",2000035,2,,,26-Jul-18,,,,,,,26-Jul-18,,,5112,5112,,,,,,,12303
,2000035,20210616,BM9J6D9,,,"CAMERON Vessel Type, Sample",2,"311,000.00",,"622,000","31,100","653,100",2000035,2,,,26-Jul-18,,,,,,,26-Jul-18,,,5112,5112,,,,,,,12303
,10200137,20210611,BM9N3N2,,,Sticker for Pipe lines,"83,712",1.84,,"154,030","27,725","181,756",10200137,2,,,26-Jul-18,,,,,,,26-Jul-18,,,5075,5075,,,,,,,18422
,10210508,20210609,BM9S8M2,,,Glass bows,12,100.00,,"1,200",216,"1,416",10210508,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1225,1230,,,,,,,25162
,10210508,20210609,BM9X9M6,,,Fork,12,20.00,,240,43,283,10210508,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1225,1230,,,,,,,25162
,10210508,20210609,BM9Z7U9,,,Computer Speakers,1,"1,000.00",,"1,000",180,"1,180",10210508,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1225,1230,,,,,,,25162
,10210282,20210621,BM9P4A8,,,SEM-EDS Analysis per hour,6,"8,421.05",,"50,526","9,095","59,621",10210282,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1656,1656,,,,,,,20271
,10210624,20210610,BM9P6N4,,,Photography Services for EL 2018,1,"147,368.42",,"147,368","26,526","173,895",10210624,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1648,1648,,,,,,,25422
,10210622,20210612,BM9L9C5,,,FLANGE MS SORF CL150 2 1/2,15,189.00,,"2,835",510,"3,345",10210622,2,,,26-Jul-18,,,,,,,26-Jul-18,,,3936,3936,,,,,,,25767
,10210622,20210612,BM9L9T7,,,"BULK MRO APPROVED MS Flange, Class 150, Size 150 mm",5,436.50,,"2,183",393,"2,575",10210622,2,,,26-Jul-18,,,,,,,26-Jul-18,,,3936,3936,,,,,,,25767
,10210623,20210613,BM9R8N9,,,PTFE GASKET - 25 NB,600,23.00,,"13,800","2,484","16,284",10210623,2,,,26-Jul-18,,,,,,,26-Jul-18,,,3936,3936,,,,,,,25211
,10210623,20210613,BM9M5F5,,,PTFE SOLID GASKET ASA-150 CLASS 40 NB 3MM THICK,400,65.00,,"26,000","4,680","30,680",10210623,2,,,26-Jul-18,,,,,,,26-Jul-18,,,3936,3936,,,,,,,25211
,10210426,20210615,BM00008,,,Freight.,1,263.16,,263,47,311,10210426,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1653,1653,,,,,,,21117
,10610102,20610294,BM9G1U8,,,ACETONE,20,107.00,,"2,140",385,"2,525",10610102,4,,,26-Jul-18,,,,,,,26-Jul-18,,,6153,6153,,,,,,,20792
,10210622,20210612,BM9Q9Y1,,,FLANGE SS316 1/2# ASA-150,10,220.50,,"2,205",397,"2,602",10210622,2,,,26-Jul-18,,,,,,,26-Jul-18,,,3936,3936,,,,,,,25767
,10210622,20210612,BM9N1L7,,,"BULK MRO APPROVED SS 316 Flanged Ends Ball Valve, Class ASA 150",8,"5,238.00",,"41,904","7,543","49,447",10210622,2,,,26-Jul-18,,,,,,,26-Jul-18,,,3936,3936,,,,,,,25767
,10610240,20610296,BM9Q8B2,,,Upper Hood Cover for 800Amps,1,118.72,,119,21,140,10610240,4,,,26-Jul-18,,,,,,,26-Jul-18,,,6153,6153,,,,,,,25198
,10610240,20610296,BM9U5U8,,,Lower Hood Cover for 800Amps,1,118.72,,119,21,140,10610240,4,,,26-Jul-18,,,,,,,26-Jul-18,,,6153,6153,,,,,,,25198
,10610240,20610296,BM9U6E5,,,Air Control Valve 800 Amps,1,205.00,,205,37,242,10610240,4,,,26-Jul-18,,,,,,,26-Jul-18,,,6153,6153,,,,,,,25198
,10610240,20610296,BM9V7D1,,,Rubber O ring,5,62.54,,313,56,369,10610240,4,,,26-Jul-18,,,,,,,26-Jul-18,,,6153,6153,,,,,,,25198
,10610240,20610296,BM9X3Q5,,,Gouging Torch 800 Amps.,2,"5,151.00",,"10,302","1,854","12,156",10610240,4,,,26-Jul-18,,,,,,,26-Jul-18,,,6153,6153,,,,,,,25198
,10610103,20610298,BM9R5K5,,,"Motor (H.P/K.W) 1.0/0.75 Voltage415V,-BM9R5K5",1,"12,455.00",,"12,455","2,242","14,697",10610103,4,,,26-Jul-18,,,,,,,26-Jul-18,,,6153,6153,,,,,,,19668
,10610248,20610297,BM9A9U6,,,Permanent Marker - Red - BM9A9U6,30,19.44,,583,70,653,10610248,15,,,26-Jul-18,,,,,,,26-Jul-18,,,1139,1139,,,,,,,25682
,10610248,20610297,BM9A9V2,,,White Board Marker - Blue -  BM9A9V2,30,25.00,,750,90,840,10610248,15,,,26-Jul-18,,,,,,,26-Jul-18,,,1139,1139,,,,,,,25682
,10610248,20610297,BM9A9T5,,,ARTLINE Paint Marker - White -  BM9A9T5,30,52.00,,"1,560",187,"1,747",10610248,15,,,26-Jul-18,,,,,,,26-Jul-18,,,1139,1139,,,,,,,25682
,10210426,20210615,BM9P5B2,,,Spectrum 2 KBr Windows kit,1,"23,764.21",,"23,764","4,278","28,042",10210426,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1653,1653,,,,,,,21117
,10210451,20210617,BM9Q1H2,,,"COBOLT BLOWER, AIR DRIVEN PNEUMATIC MODEL: KMA 400F",1,"114,719.00",,"114,719","20,649","135,368",10210451,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1653,1653,,,,,,,20766
,10210475,20210618,BM9R7N7,,,Cobolt Blower,1,"11,317.33",,"11,317","2,037","13,354",10210475,2,,,26-Jul-18,,,,,,,26-Jul-18,,,5075,5075,,,,,,,21486
,10210475,20210618,BM9Y3H7,,,"Air Ducting Flame Retardant  Size: 12"" X 10 Mtrs Long",2,"7,800.00",,"15,600","2,808","18,408",10210475,2,,,26-Jul-18,,,,,,,26-Jul-18,,,5075,5075,,,,,,,21486
,10210470,20210619,BM9S8P9,,,"Air ducting 16 inch, 10 mtrs length",1,"10,057.00",,"10,057","1,810","11,867",10210470,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1653,1653,,,,,,,25043
,10610236,20610293,BM9M1D8,,,STEELGRIP PVC Insulation Tape,30,12.00,,360,65,425,10610236,20,,,26-Jul-18,,,,,,,26-Jul-18,,,6255,6255,,,,,,,25336
,10210508,20210609,BM9N4X5,,,BULK MRO APPROVED Coffee Mug,12,150.00,,"1,800",324,"2,124",10210508,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1225,1230,,,,,,,25162
,10210508,20210609,BM9N4Z9,,,BULK MRO APPROVED Dinner Plate,12,150.00,,"1,800",324,"2,124",10210508,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1225,1230,,,,,,,25162
,10210508,20210609,BM9N5D4,,,BULK MRO APPROVED High Ball Glass,12,75.00,,900,162,"1,062",10210508,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1225,1230,,,,,,,25162
,10210508,20210609,BM9B8S4,,,BULK MRO APPROVED Steel Spoon,12,20.00,,240,43,283,10210508,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1225,1230,,,,,,,25162
,10210508,20210609,BM9V6W5,,,Spoon fork holder,1,120.00,,120,22,142,10210508,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1225,1230,,,,,,,25162
,10210508,20210609,BM9H5M7,,,BULK MRO APPROVED Plastic Dustbin,1,200.00,,200,36,236,10210508,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1225,1230,,,,,,,25162
,11210017,21210038,BM9X3M1,,,Pierce LTQ Velos ESI PositiveIon Calibration Solution Size: 1 EA = 10 ML (  PART NO.88323 ),1,"26,669.98",,"26,670","3,200","29,870",11210017,19,,,26-Jul-18,,,,,,,26-Jul-18,,,5677,5677,,,,,,,20980
,11210017,21210038,BM9Y6U2,,,"Pierce Negative Ion CalibrationSolution, Size: 1 EA = 10 ML  (  PART NO.88323 )",1,"26,669.98",,"26,670","3,200","29,870",11210017,19,,,26-Jul-18,,,,,,,26-Jul-18,,,5677,5677,,,,,,,20980
,10210623,20210613,BM9Q7L5,,,"BULK MRO APPROVED SS316 NRV Spring Loaded, Size 1""",30,765.00,,"22,950","4,131","27,081",10210623,2,,,26-Jul-18,,,,,,,26-Jul-18,,,3936,3936,,,,,,,25211
,10210628,20210614,BM9N4Q4,,,"Ballon Decoration and Photography(1000 Baloon,Flower,5 Photo with Frame,Samai)",1,"36,110.00",,"36,110","6,500","42,610",10210628,2,,,26-Jul-18,,,,,,,26-Jul-18,,,1225,1230,,,,,,,25266
,10210623,20210613,BM9W7K4,,,"BULK MRO APPROVED SS316 NRV Spring Loaded, Size 1 1/2""",40,"1,475.00",,"59,000","10,620","69,620",10210623,2,,,26-Jul-18,,,,,,,26-Jul-18,,,3936,3936,,,,,,,25211
,99999033,20610299,BM9G8F3,,,3M Visitor Specs Safety Goggles - 1611 IN,30,110.00,,"3,300",594,"3,894",99999033,20,,,27-Jul-18,,,,,,,27-Jul-18,,,1219,1219,,,,,,,18323
,99999089,20610300,BM3X4Z4,,,"Ansell Hand Safety Gloves, Cut level 3",150,185.00,,"27,750","1,388","29,138",99999089,20,,,27-Jul-18,,,,,,,27-Jul-18,,,1219,1219,,,,,,,18465
,10210617,20210637,BM9R1D5,,,"KUSAM-MECO Digital Insulation Tester, IRT Range 0-200M Ohm - DIT 99 D",1,"1,500.00",,"1,500",270,"1,770",10210617,2,,,27-Jul-18,,,,,,,28-Jul-18,,,1225,1230,,,,,,,21215
,10210617,20210637,BM00008,,,Freight.,1,500.00,,500,90,590,10210617,2,,,27-Jul-18,,,,,,,28-Jul-18,,,1225,1230,,,,,,,21215
,10210429,20210622,BM9U7G3,,,Ball Valve Size - 80NB Duty - ON OFF Action - Single acting Torque - 50,1,"48,767.73",,"48,768","8,778","57,546",10210429,2,,,27-Jul-18,,,,,,,27-Jul-18,,,1653,1653,,,,,,,21108
,10210429,20210622,BM9P5G5,,,Ball Valve Size - 40NB Duty - ON OFF Action - Single acting Torque - 50,1,"23,982.75",,"23,983","4,317","28,300",10210429,2,,,27-Jul-18,,,,,,,27-Jul-18,,,1653,1653,,,,,,,21108
,10210472,20210624,BM9P5C2,,,Metallurgical failure analysis of failed pipe,1,"9,789.47",,"9,789","1,762","11,552",10210472,2,,,27-Jul-18,,,,,,,27-Jul-18,,,5075,5075,,,,,,,21128
,10210538,20210625,BM9Q9F9,,,Silicon Wafer,2,"3,723.00",,"7,446","1,340","8,786",10210538,2,,,27-Jul-18,,,,,,,27-Jul-18,,,1225,1230,,,,,,,25376
,10210538,20210625,BM9U3G4,,,SS Round 5 thk cut 10.50m Dia,10,212.00,,"2,120",382,"2,502",10210538,2,,,27-Jul-18,,,,,,,27-Jul-18,,,1225,1230,,,,,,,25376
,10210489,20210626,BM9G5M9,,,"Green Floor Mat, Size 2X3 ft",3,680.00,,"2,040",367,"2,407",10210489,2,,,27-Jul-18,,,,,,,27-Jul-18,,,1225,1230,,,,,,,25167
,10210568,20210627,BM9Z3H6,,,Spider- Electric Fly Catcher with Sleeved Tubes,2,"10,568.24",,"21,136","3,805","24,941",10210568,2,,,27-Jul-18,,,,,,,27-Jul-18,,,1440,1437,,,,,,,21091
,10210552,20210628,BM9Z2Y9,,,"FRC-1/2 (40Micron,10bar)",1,"1,770.33",,"1,770",319,"2,089",10210552,2,,,27-Jul-18,,,,,,,27-Jul-18,,,5085,5085,,,,,,,25367
,10210552,20210628,BM9W6A4,,,"Pressure gauge(0-10bar)R1/8,Dia 40",1,198.00,,198,36,234,10210552,2,,,27-Jul-18,,,,,,,27-Jul-18,,,5085,5085,,,,,,,25367
,10210552,20210628,BM9U6Z2,,,Clamp For Regulator-1/2,1,53.00,,53,10,63,10210552,2,,,27-Jul-18,,,,,,,27-Jul-18,,,5085,5085,,,,,,,25367
,10210552,20210628,BM9W6S7,,,TUBE(PU) OD6 (Blue),10,37.33,,373,67,441,10210552,2,,,27-Jul-18,,,,,,,27-Jul-18,,,5085,5085,,,,,,,25367
,10210552,20210628,BM9W5J5,,,Male connector Dia6x1/2,2,125.67,,251,45,297,10210552,2,,,27-Jul-18,,,,,,,27-Jul-18,,,5085,5085,,,,,,,25367
,10210552,20210628,BM9Q1H3,,,Male connector Dia6x1/8,10,34.22,,342,62,404,10210552,2,,,27-Jul-18,,,,,,,27-Jul-18,,,5085,5085,,,,,,,25367
,10210634,20210634,BM9P5P2,,,"ECG-305 Upright Chiller , Make- Elanpro , Model Sr. No.- 171201269",1,"26,279.07",,"26,279","7,358","33,637",10210634,2,,,27-Jul-18,,,,,,,27-Jul-18,,,3397,6324,,,,,,,21361
,10210617,20210637,BM9S2E9,,,"FIRMA'S Alu. Heavy Duty Step Ladder 8""",1,"6,250.00",,"6,250",750,"7,000",10210617,2,,,27-Jul-18,,,,,,,28-Jul-18,,,1225,1230,,,,,,,21215
,10210617,20210637,BM9Y7F5,,,FIRMA'S Alu. Heavy Duty Step Ladder Height 4 Ft,1,"3,125.00",,"3,125",375,"3,500",10210617,2,,,27-Jul-18,,,,,,,28-Jul-18,,,1225,1230,,,,,,,21215
,11210041,21210039,BM9W9E4,,,CINTHOL Soap,85,32.50,,"2,763",497,"3,260",11210041,19,,,27-Jul-18,,,,,,,27-Jul-18,,,5677,5677,,,,,,,25589
,11210041,21210039,BM9R7M5,,,DETTOL,30,229.00,,"6,870",824,"7,694",11210041,19,,,27-Jul-18,,,,,,,27-Jul-18,,,5677,5677,,,,,,,25589
,11210041,21210039,BM9V4F6,,,"Nylon Braided Hose 1""""BLUE""",100,61.00,,"6,100","1,098","7,198",11210041,19,,,27-Jul-18,,,,,,,27-Jul-18,,,5677,5677,,,,,,,25589
,11210041,21210039,BM9X4W5,,,Soap Oil,100,16.00,,"1,600",288,"1,888",11210041,19,,,27-Jul-18,,,,,,,27-Jul-18,,,5677,5677,,,,,,,25589
,11210033,21210040,BM9V4F6,,,"Nylon Braided Hose 1""""BLUE""",10,61.00,,610,110,720,11210033,19,,,27-Jul-18,,,,,,,27-Jul-18,,,5677,5677,,,,,,,25342
,10210491,20210630,BM9T1Z1,,,"Black 2 Loop Safety Shoe, Dual Density Slip resistantDirect Injected PU Sole. Nail less.. As per de",1,"1,400.00",,"1,400",252,"1,652",10210491,2,,,27-Jul-18,,,,,,,27-Jul-18,,,1653,1653,,,,,,,21276
,10210491,20210630,BM9R7L1,,,UD81 goggles,20,88.24,,"1,765",318,"2,082",10210491,2,,,27-Jul-18,,,,,,,27-Jul-18,,,1653,1653,,,,,,,21276
,10210491,20210630,BM9X9G1,,,Buffon Cap,100,3.18,,318,16,334,10210491,2,,,27-Jul-18,,,,,,,27-Jul-18,,,1653,1653,,,,,,,21276
,10210491,20210630,BM9X5T3,,,PVC Link Chain,30,39.61,,"1,188",214,"1,402",10210491,2,,,27-Jul-18,,,,,,,27-Jul-18,,,1653,1653,,,,,,,21276
,10210313,20210632,BM9P8X4,,,"Life Line rope, 50M",1,"6,334.00",,"6,334",760,"7,094",10210313,2,,,27-Jul-18,,,,,,,27-Jul-18,,,6161,6161,,,,,,,19254
,10210313,20210632,BM9Z3P8,,,"Life Line rope , 20 M",1,"2,614.00",,"2,614",314,"2,928",10210313,2,,,27-Jul-18,,,,,,,27-Jul-18,,,6161,6161,,,,,,,19254
,10210466,20210633,BM9P4P3,,,Caustic soda Lye 48 % (pack size 50kg can),"2,000",47.00,,"94,000","16,920","110,920",10210466,2,,,27-Jul-18,,,,,,,27-Jul-18,,,5079,5079,,,,,,,25031
,11210041,21210039,BM9Y9Q1,,,"Ms Flange CL 150 Sorf, Size 1""",7,61.05,,427,77,504,11210041,19,,,27-Jul-18,,,,,,,27-Jul-18,,,5677,5677,,,,,,,25589
,11210041,21210039,BM9T3E9,,,ELBOW CS SMLS SCH40 1,2,19.43,,39,7,46,11210041,19,,,27-Jul-18,,,,,,,27-Jul-18,,,5677,5677,,,,,,,25589
,10210479,20210631,BM9P5Y5,,,"27"" Golf Fiber Auto Umbrella",700,294.74,,"206,318","24,758","231,076",10210479,2,,,27-Jul-18,,,,,,,27-Jul-18,,,5139,5139,,,,,,,25081
,10210497,20210635,BM9P5L8,,,"Mercury Pneumatic ¼’’ BSP, 5/2 Foot Pedal operated valve with guard Part no.: MS652G",2,"1,706.90",,"3,414",614,"4,028",10210497,2,,,27-Jul-18,,,,,,,27-Jul-18,,,5254,5254,,,,,,,21240
,10210633,20210636,BM9V4V5,,,"FengCase, FD813105, BACKPACK FOR 15.6",400,"2,467.39",,"986,956","177,652","1,164,608",10210633,2,,,27-Jul-18,,,,,,,27-Jul-18,,,1800,1800,,,,,,,25851
,10210633,20210636,BM9W2K5,,,"Fengcase, FDB13105, BACKPACK FOR 15.6""LAPTOP - BLK",200,"2,413.04",,"482,608","86,869","569,477",10210633,2,,,27-Jul-18,,,,,,,27-Jul-18,,,1800,1800,,,,,,,25851
,11210040,21210041,BM9X5D5,,,FLANGE MS SORF CL150 2,30,161.88,,"4,856",874,"5,731",11210040,19,,,27-Jul-18,,,,,,,27-Jul-18,,,5677,5677,,,,,,,25603
,11210040,21210041,BM9Z7R1,,,ELBOW CS SMLS SCH40 2,25,57.35,,"1,434",258,"1,692",11210040,19,,,27-Jul-18,,,,,,,27-Jul-18,,,5677,5677,,,,,,,25603
,10210617,20210637,BM9N1H2,,,Bosch Impact Drill GSB 13RE,1,"3,585.00",,"3,585",645,"4,230",10210617,2,,,27-Jul-18,,,,,,,28-Jul-18,,,1225,1230,,,,,,,21215
,10210617,20210637,BM9K2A8,,,"Bosch Angle Grinder 4""GWS 600",1,"1,980.00",,"1,980",356,"2,336",10210617,2,,,27-Jul-18,,,,,,,28-Jul-18,,,1225,1230,,,,,,,21215
,10210617,20210637,BM9P9D5,,,1000A AC Digital Clamp Meter - 2502,1,"1,856.25",,"1,856",334,"2,190",10210617,2,,,27-Jul-18,,,,,,,28-Jul-18,,,1225,1230,,,,,,,21215
,10210617,20210637,BM9W5X5,,,Earth Resistance meter,1,"13,637.50",,"13,638","2,455","16,092",10210617,2,,,27-Jul-18,,,,,,,28-Jul-18,,,1225,1230,,,,,,,21215
,10210625,20210623,BM9P5R6,,,Table having Heavy Gauge M.S Pipe Frame With Black Paint With Ply Top,1,"17,666.00",,"17,666","3,180","20,846",10210625,2,,,27-Jul-18,,,,,,,27-Jul-18,,,3397,6343,,,,,,,21191
,10210610,20210629,BM9Q6H8,,,SPIDER L-110,15,92.00,,"1,380",248,"1,628",10210610,2,,,27-Jul-18,,,,,,,27-Jul-18,,,5201,5201,,,,,,,25706
,10210610,20210629,BM9K5M8,,,BEARING 6205 ZZ - SKF MAKE - BM9K5M8,10,186.00,,"1,860",335,"2,195",10210610,2,,,27-Jul-18,,,,,,,27-Jul-18,,,5201,5201,,,,,,,25706
,10210423,20210638,BM9U9G8,,,OBD PORT II Cable female  -Connector J1962 Y,3,"2,302.56",,"6,908","1,243","8,151",10210423,7,,,28-Jul-18,,,,,,,28-Jul-18,,,5745,5745,,,,,,,20600
,10210423,20210638,BM9Y4K2,,,OBD2 connector cable male splitter2Y OBDII Male to Dual MaleCable(30cm),10,"6,796.00",,"67,960","12,233","80,193",10210423,7,,,28-Jul-18,,,,,,,28-Jul-18,,,5745,5745,,,,,,,20600
,10210558,20210642,BM00008,,,Freight.,1,300.00,,300,54,354,10210558,2,,,30-Jul-18,,,,,,,30-Jul-18,,,1225,1230,,,,,,,21122
,10210526,20210639,BM9B7K3,,,Microsoft Office Home & Business 2016,1,"15,425.53",,"15,426","2,777","18,202",10210526,2,,,30-Jul-18,,,,,,,30-Jul-18,,,1225,1230,,,,,,,25218
,10210613,20210643,BM9V6J1,,,HP Workstation Z238  Processor-Core i7-7700* 3.6 Ghz 8M 4Core C236 Chipset  RAM-16-GB DDR4-240,1,"68,000.00",,"68,000","12,240","80,240",10210613,2,,,30-Jul-18,,,,,,,30-Jul-18,,,3397,6407,,,,,,,25529
,10210613,20210643,BM9V1N7,,,Microsoft Windows 10 Professional 64-BIT OEM License,1,"11,806.67",,"11,807","2,125","13,932",10210613,2,,,30-Jul-18,,,,,,,30-Jul-18,,,3397,6407,,,,,,,25529
,10210584,20210646,BM9P6Y7,,,Gel permeation chromatography using organic solventasmobile phase(THF OR Chloroform) (5 samples),1,"23,736.84",,"23,737","4,273","28,009",10210584,2,,,30-Jul-18,,,,,,,30-Jul-18,,,1653,1653,,,,,,,25580
,10210616,20210647,BM9P6W8,,,Schwarzkopf Brochure Design services,1,"36,842.11",,"36,842","6,632","43,474",10210616,2,,,30-Jul-18,,,,,,,30-Jul-18,,,1648,1648,,,,,,,25432
,10210571,20210648,BM3H8S6,,,"MITUTOYO Coolant Proof Digi, Caliper, Range 0-12"" - 500-764-10",3,"18,050.00",,"54,150","9,747","63,897",10210571,2,,,30-Jul-18,,,,,,,30-Jul-18,,,4074,4074,,,,,,,21376
,10610205,20610301,BM9P6J5,,,900 x 500 x 75mm inner size 65 mm rubber with plastic It is suitable for three cable having diamete,5,"4,485.00",,"22,425","4,037","26,462",10610205,4,,,30-Jul-18,,,,,,,30-Jul-18,,,6153,6153,,,,,,,19857
,10610102,20610307,BM9G1U8,,,ACETONE,20,107.00,,"2,140",385,"2,525",10610102,4,,,30-Jul-18,,,,,,,30-Jul-18,,,6153,6153,,,,,,,20792
,10610254,20610303,BM9B1L1,,,"BULK MRO APPROVED Waste Deposit Request Book, Printed and Numbered, 200 Pages",10,240.00,,"2,400",432,"2,832",10610254,15,,,30-Jul-18,,,,,,,30-Jul-18,,,1139,1139,,,,,,,25172
,10610234,20610305,BM1B1Z2,,,"Safety Spectacle, Frame : Frameless, Frame Material: PVC, Lens Material : Polycarbonate, F",30,87.20,,"2,616",471,"3,087",10610234,15,,,30-Jul-18,,,,,,,30-Jul-18,,,1139,1139,,,,,,,25468
,10610261,20610306,BM3B8G1,,,3M Cartridge -   6003,24,683.80,,"16,411","1,969","18,381",10610261,15,,,30-Jul-18,,,,,,,30-Jul-18,,,1139,1139,,,,,,,25861
,10610261,20610306,BM9G8H3,,,3M 6200 Respirator Small,5,971.40,,"4,857",583,"5,440",10610261,15,,,30-Jul-18,,,,,,,30-Jul-18,,,1139,1139,,,,,,,25861
,10610261,20610306,BM0K9Z9,,,3M Filter 5N,50,152.60,,"7,630",916,"8,546",10610261,15,,,30-Jul-18,,,,,,,30-Jul-18,,,1139,1139,,,,,,,25861
,10610239,20610302,BM9Z2D5,,,Service center card green colour,300,9.00,,"2,700",486,"3,186",10610239,15,,,30-Jul-18,,,,,,,30-Jul-18,,,5141,1766,,,,,,,21229
,10610239,20610302,BM9X4Z1,,,Check List card,300,11.00,,"3,300",594,"3,894",10610239,15,,,30-Jul-18,,,,,,,30-Jul-18,,,5141,1766,,,,,,,21229
,10210486,20210640,BM9X3R8,,,IMU sensor connector Deutsch ASL606-05SN-HE RED,10,"3,500.00",,"35,000","9,800","44,800",10210486,7,,,30-Jul-18,,,,,,,30-Jul-18,,,5745,5745,,,,,,,25084
,10210390,20210641,BM9X8W3,,,COLORIS stamping ink 2130 P white 1000ml (1Kg Bottle) MOQ-10 bottles,10,"8,800.00",,"88,000","10,560","98,560",10210390,2,,,30-Jul-18,,,,,,,30-Jul-18,,,5745,5745,,,,,,,21172
,10610214,20610304,BM3A4C4,,,"KHERAJ Gong Bells Coil, Size15cm-GB-15",10,"1,863.53",,"18,635","3,354","21,990",10610214,13,,,30-Jul-18,,,,,,,30-Jul-18,,,2418,2418,,,,,,,25311
,10210558,20210642,BM9P5B5,,,Rectangular KBr Cell Window  pkg.2,2,"16,033.68",,"32,067","5,772","37,839",10210558,2,,,30-Jul-18,,,,,,,30-Jul-18,,,1225,1230,,,,,,,21122
,10610196,20610308,BM0Q8Y9,,,Level sensor 120 cm magnet base,2,"1,133.60",,"2,267",408,"2,675",10610196,20,,,30-Jul-18,,,,,,,30-Jul-18,,,6255,6256,,,,,,,25088
,10210573,20210644,BM9S7U4,,,"MITUTOYO Digimatic Indicator, Range 12.7 mm - 543-310B",1,"21,200.00",,"21,200","3,816","25,016",10210573,2,,,30-Jul-18,,,,,,,30-Jul-18,,,4074,4074,,,,,,,25535
,10210572,20210645,BM9X9B7,,,"MITUTOYO Absolute Digital Caliper, Range 0-8"" - 500-763-20",2,"15,030.00",,"30,060","5,411","35,471",10210572,2,,,30-Jul-18,,,,,,,30-Jul-18,,,4074,4074,,,,,,,25538
,10210571,20210648,BM9X9B7,,,ABSOLUTE Coolant Proof Caliper Series 500 with Dust/Water Protection Conforming to IP67 Level with,4,"15,030.00",,"60,120","10,822","70,942",10210571,2,,,30-Jul-18,,,,,,,30-Jul-18,,,4074,4074,,,,,,,21376
,,23910114,BM00008,,,Freight,1,170.00,,170,31,201,,2,,,31-Jul-18,,,,,,,5-Mar-20,,,A235554,A235554,,,,,,,Amazon/Flipkart
,,23910115,BM00008,,,Freight,1,95.00,,95,17,112,,2,,,31-Jul-18,,,,,,,5-Mar-20,,,A235570,A235570,,,,,,,Amazon/Flipkart
,,23910116,BM00008,,,Freight,1,65.00,,65,12,77,,2,,,31-Jul-18,,,,,,,5-Mar-20,,,A235572,A235572,,,,,,,Amazon/Flipkart
,,23910117,BM00008,,,Freight,1,65.00,,65,12,77,,2,,,31-Jul-18,,,,,,,5-Mar-20,,,A235574,A235574,,,,,,,Amazon/Flipkart
,,23910118,BM00008,,,Freight,1,65.00,,65,12,77,,2,,,31-Jul-18,,,,,,,5-Mar-20,,,A218823,A218823,,,,,,,Amazon/Flipkart
,,23910119,BM00008,,,Freight,1,65.00,,65,12,77,,2,,,31-Jul-18,,,,,,,5-Mar-20,,,A233758,A233758,,,,,,,Amazon/Flipkart
,,23910120,BM00008,,,Freight,1,65.00,,65,12,77,,2,,,31-Jul-18,,,,,,,5-Mar-20,,,A235575,A235575,,,,,,,Amazon/Flipkart
,,23910121,BM00008,,,Freight,1,190.00,,190,34,224,,2,,,31-Jul-18,,,,,,,5-Mar-20,,,A235583,A235583,,,,,,,Amazon/Flipkart
,,23910122,BM00008,,,Freight,1,213.56,,214,38,252,,2,,,31-Jul-18,,,,,,,5-Mar-20,,,1234,1234,,,,,,,Amazon/Flipkart
,,23910123,BM00008,,,Freight,1,533.90,,534,96,630,,2,,,31-Jul-18,,,,,,,5-Mar-20,,,A233704,A233704,,,,,,,Amazon/Flipkart
,,23910124,BM00008,,,Freight,1,106.78,,107,19,126,,2,,,31-Jul-18,,,,,,,5-Mar-20,,,A230409,A230409,,,,,,,Amazon/Flipkart
,,23910126,BM00008,,,Freight,1,106.78,,107,19,126,,2,,,31-Jul-18,,,,,,,6-Mar-20,,,A233710,A233710,,,,,,,Amazon/Flipkart
,,23910127,BM00008,,,Freight,1,106.78,,107,19,126,,2,,,31-Jul-18,,,,,,,6-Mar-20,,,A230416,A230416,,,,,,,Amazon/Flipkart
,,23910128,BM00008,,,Freight,1,33.90,,34,6,40,,2,,,31-Jul-18,,,,,,,6-Mar-20,,,A235677,A235677,,,,,,,Amazon/Flipkart
